Linux 3.2.0-30-virtual (14f431ee-8e10-439a-8a04-f57f71d97a86) 	12/07/2013 	_x86_64_	(4 CPU)

12:37:31 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:48:12 PM     all      0.75      0.00      0.40      0.60      0.00     98.24
02:48:17 PM     all      0.95      0.00      0.30      0.05      0.00     98.69
02:48:22 PM     all      1.31      0.00      0.45      0.55      0.00     97.69
02:48:27 PM     all      0.45      0.00      0.35      0.00      0.00     99.20
02:48:32 PM     all      0.96      0.00      0.41      0.66      0.00     97.97
02:48:37 PM     all      0.30      0.00      0.20      0.00      0.00     99.50
02:48:42 PM     all      0.80      0.00      0.30      0.50      0.00     98.39
02:48:47 PM     all      0.55      0.00      0.15      0.10      0.00     99.20
02:48:52 PM     all      1.71      0.00      0.50      0.35      0.00     97.43
02:48:57 PM     all      0.60      0.00      0.20      0.00      0.00     99.20
02:49:02 PM     all      2.26      0.00      0.70      0.50      0.00     96.53
02:49:07 PM     all      0.50      0.00      0.10      0.05      0.00     99.35
02:49:12 PM     all      0.85      0.00      0.25      0.40      0.00     98.49
02:49:17 PM     all      0.30      0.00      0.30      0.10      0.00     99.30
02:49:22 PM     all      0.90      0.00      0.30      0.40      0.00     98.39
02:49:27 PM     all      1.46      0.00      0.50      0.10      0.00     97.94
02:49:32 PM     all      1.01      0.00      0.41      0.46      0.00     98.12
02:49:37 PM     all      0.60      0.00      0.10      0.05      0.00     99.25
02:49:42 PM     all      0.70      0.00      0.45      0.45      0.00     98.39
02:49:47 PM     all      0.55      0.00      0.15      0.05      0.00     99.25
02:49:52 PM     all      0.75      0.00      0.40      0.35      0.00     98.49
02:49:57 PM     all      1.00      0.00      0.40      0.05      0.00     98.54
02:50:02 PM     all      2.63      0.00      0.81      0.46      0.00     96.11
02:50:07 PM     all      0.45      0.00      0.20      0.00      0.00     99.35
02:50:12 PM     all      0.85      0.00      0.20      0.20      0.00     98.74
02:50:17 PM     all      0.45      0.00      0.20      0.10      0.00     99.25
02:50:22 PM     all      0.95      0.00      0.15      0.80      0.00     98.09
02:50:27 PM     all      0.60      0.00      0.15      0.30      0.00     98.94
02:50:32 PM     all      2.13      0.00      0.76      0.81      0.00     96.29
02:50:37 PM     all      0.60      0.00      0.15      0.05      0.00     99.20
02:50:42 PM     all      0.85      0.00      0.15      0.85      0.00     98.14
02:50:47 PM     all      0.45      0.00      0.10      0.05      0.00     99.40
02:50:52 PM     all      0.70      0.00      0.35      0.65      0.00     98.29
02:50:57 PM     all      0.65      0.00      0.20      0.05      0.00     99.10
02:51:02 PM     all      2.27      0.00      0.81      0.66      0.00     96.26
02:51:07 PM     all      1.46      0.00      0.40      0.10      0.00     98.04
02:51:12 PM     all      0.75      0.00      0.30      0.50      0.00     98.44
02:51:17 PM     all      0.45      0.00      0.15      0.05      0.00     99.35
02:51:22 PM     all      0.65      0.00      0.35      0.55      0.00     98.44
02:51:27 PM     all      0.50      0.00      0.30      0.05      0.00     99.15
02:51:32 PM     all      1.06      0.00      0.51      0.56      0.00     97.88
02:51:37 PM     all      0.80      0.00      0.30      0.10      0.00     98.80
02:51:42 PM     all      1.26      0.00      0.55      0.35      0.00     97.84
02:51:47 PM     all      0.45      0.00      0.20      0.10      0.00     99.25
02:51:52 PM     all      0.85      0.00      0.25      0.35      0.00     98.54
02:51:57 PM     all      0.55      0.00      0.15      0.05      0.00     99.25
02:52:02 PM     all      2.27      0.00      0.76      0.50      0.00     96.48
02:52:07 PM     all      0.60      0.00      0.15      0.05      0.00     99.20
02:52:12 PM     all      1.66      0.00      0.40      0.30      0.00     97.63
02:52:17 PM     all      0.65      0.00      0.30      0.05      0.00     98.99
02:52:22 PM     all      0.80      0.00      0.30      0.65      0.00     98.24
02:52:27 PM     all      0.60      0.00      0.15      0.00      0.00     99.25
02:52:32 PM     all      1.41      0.00      0.45      0.55      0.00     97.58
02:52:37 PM     all      0.35      0.00      0.25      0.05      0.00     99.35
02:52:42 PM     all      0.75      0.00      0.40      0.40      0.00     98.44
02:52:47 PM     all      1.51      0.00      0.50      0.00      0.00     97.99
02:52:52 PM     all      0.75      0.00      0.40      0.30      0.00     98.54
02:52:57 PM     all      0.55      0.00      0.25      0.10      0.00     99.10
02:53:02 PM     all      2.43      0.00      0.81      0.61      0.00     96.15
02:53:07 PM     all      0.40      0.00      0.15      0.00      0.00     99.45
02:53:12 PM     all      0.70      0.00      0.40      0.30      0.00     98.59
02:53:17 PM     all      0.80      0.00      0.20      0.05      0.00     98.94
02:53:22 PM     all      1.41      0.00      0.50      0.45      0.00     97.64
02:53:27 PM     all      0.50      0.00      0.20      0.35      0.00     98.94
02:53:32 PM     all      1.51      0.00      0.50      0.80      0.00     97.18
02:53:37 PM     all      0.50      0.00      0.25      0.00      0.00     99.25
02:53:42 PM     all      0.85      0.00      0.45      0.45      0.00     98.24
02:53:47 PM     all      0.40      0.00      0.20      0.00      0.00     99.40
02:53:52 PM     all      1.76      0.00      0.45      0.35      0.00     97.44
02:53:57 PM     all      0.90      0.00      0.20      0.00      0.00     98.90
02:54:02 PM     all      2.37      0.00      0.81      1.31      0.00     95.52
02:54:07 PM     all      0.40      0.00      0.20      0.00      0.00     99.40
02:54:12 PM     all      0.95      0.00      0.25      0.75      0.00     98.04
02:54:17 PM     all      0.45      0.00      0.20      0.00      0.00     99.35
02:54:22 PM     all      0.75      0.00      0.30      0.90      0.00     98.04
02:54:27 PM     all      1.51      0.00      0.40      0.00      0.00     98.09
02:54:32 PM     all      1.01      0.00      0.51      0.51      0.00     97.97
02:54:37 PM     all      0.30      0.00      0.30      0.00      0.00     99.40
02:54:42 PM     all      0.75      0.00      0.35      0.30      0.00     98.60
02:54:47 PM     all      0.45      0.00      0.10      0.00      0.00     99.45
02:54:52 PM     all      0.70      0.00      0.35      0.40      0.00     98.54
02:54:57 PM     all      0.75      0.00      0.30      0.00      0.00     98.94
02:55:02 PM     all      2.88      0.00      0.96      0.81      0.00     95.34
02:55:07 PM     all      0.35      0.00      0.15      0.00      0.00     99.50
02:55:12 PM     all      0.65      0.00      0.35      0.50      0.00     98.49
02:55:17 PM     all      0.35      0.00      0.25      0.00      0.00     99.40
02:55:22 PM     all      0.85      0.00      0.25      0.45      0.00     98.44
02:55:27 PM     all      0.60      0.00      0.25      0.00      0.00     99.15
02:55:32 PM     all      1.83      0.00      0.81      0.56      0.00     96.80
02:55:37 PM     all      0.65      0.00      0.35      0.05      0.00     98.95
02:55:42 PM     all      0.85      0.00      0.30      0.50      0.00     98.34
02:55:47 PM     all      0.35      0.00      0.25      0.00      0.00     99.40
02:55:52 PM     all      0.70      0.00      0.40      0.55      0.00     98.34
02:55:57 PM     all      0.50      0.00      0.25      0.00      0.00     99.25
02:56:02 PM     all      2.02      0.00      0.66      0.76      0.00     96.56
02:56:07 PM     all      1.56      0.00      0.40      0.00      0.00     98.04
02:56:12 PM     all      0.70      0.00      0.25      0.45      0.00     98.59
02:56:17 PM     all      0.45      0.00      0.20      0.00      0.00     99.35
02:56:22 PM     all      0.80      0.00      0.25      0.55      0.00     98.39
02:56:27 PM     all      0.55      0.00      0.30      0.35      0.00     98.80
02:56:32 PM     all      1.06      0.00      0.55      0.55      0.00     97.83
02:56:37 PM     all      0.65      0.00      0.35      0.00      0.00     99.00
02:56:42 PM     all      1.51      0.00      0.55      0.55      0.00     97.38
02:56:47 PM     all      0.35      0.00      0.25      0.00      0.00     99.40
02:56:52 PM     all      0.60      0.00      0.30      0.30      0.00     98.79
02:56:57 PM     all      0.60      0.00      0.20      0.00      0.00     99.20
02:57:02 PM     all      2.17      0.00      0.76      0.71      0.00     96.37
02:57:07 PM     all      0.50      0.00      0.10      0.00      0.00     99.40
02:57:12 PM     all      1.51      0.00      0.40      0.40      0.00     97.69
02:57:17 PM     all      0.80      0.00      0.40      0.00      0.00     98.79
02:57:22 PM     all      0.70      0.00      0.45      0.70      0.00     98.14
02:57:27 PM     all      0.55      0.00      0.20      0.00      0.00     99.25
02:57:32 PM     all      0.81      0.00      0.66      0.51      0.00     98.03
02:57:37 PM     all      0.45      0.00      0.30      0.00      0.00     99.25
02:57:42 PM     all      0.85      0.00      0.25      0.60      0.00     98.29
02:57:47 PM     all      1.36      0.00      0.50      0.00      0.00     98.14
02:57:52 PM     all      0.85      0.00      0.35      0.35      0.00     98.45
02:57:57 PM     all      0.60      0.00      0.15      0.35      0.00     98.90
02:58:02 PM     all      2.27      0.00      0.71      0.30      0.00     96.72
02:58:07 PM     all      0.45      0.00      0.20      0.05      0.00     99.30
02:58:12 PM     all      0.65      0.00      0.25      0.65      0.00     98.44
02:58:17 PM     all      0.80      0.00      0.35      0.00      0.00     98.85
02:58:22 PM     all      1.31      0.00      0.45      0.30      0.00     97.94
02:58:27 PM     all      0.85      0.00      0.30      0.05      0.00     98.79
02:58:32 PM     all      2.23      0.00      0.91      0.46      0.00     96.40
02:58:37 PM     all      0.70      0.00      0.50      0.15      0.00     98.65
02:58:42 PM     all      0.40      0.00      0.35      0.25      0.00     99.00
02:58:47 PM     all      0.65      0.00      0.30      0.15      0.00     98.90
02:58:52 PM     all      1.11      0.00      0.20      0.30      0.00     98.39
02:58:57 PM     all      1.05      0.00      0.60      0.15      0.00     98.19
02:59:02 PM     all      0.55      0.00      0.30      0.50      0.00     98.65
02:59:07 PM     all      0.75      0.00      0.20      0.10      0.00     98.95
02:59:12 PM     all      0.55      0.00      0.25      1.70      0.00     97.49
02:59:17 PM     all      0.85      0.00      0.25      0.15      0.00     98.75
02:59:22 PM     all      0.40      0.00      0.25      0.50      0.00     98.84
02:59:27 PM     all      1.76      0.00      0.60      0.40      0.00     97.23
02:59:32 PM     all      2.68      0.00      1.06      0.30      0.00     95.95
02:59:37 PM     all      0.70      0.00      0.40      0.90      0.00     97.99
02:59:42 PM     all      0.50      0.00      0.20      0.10      0.00     99.20
02:59:47 PM     all      0.70      0.00      0.25      0.00      0.00     99.05
02:59:52 PM     all      0.55      0.00      0.25      0.45      0.00     98.75
02:59:57 PM     all      0.95      0.00      0.25      0.25      0.00     98.54
03:00:02 PM     all      2.58      0.00      0.91      1.06      0.00     95.45
03:00:07 PM     all      0.80      0.00      0.20      0.15      0.00     98.85
03:00:12 PM     all      0.50      0.00      0.15      0.45      0.00     98.90
03:00:17 PM     all      0.65      0.00      0.35      0.15      0.00     98.85
03:00:22 PM     all      0.65      0.00      0.30      0.35      0.00     98.70
03:00:27 PM     all      0.80      0.00      0.35      0.30      0.00     98.54
03:00:32 PM     all      1.41      0.00      0.71      0.40      0.00     97.47
03:00:37 PM     all      1.21      0.00      0.40      0.15      0.00     98.24
03:00:42 PM     all      0.55      0.00      0.25      0.50      0.00     98.70
03:00:47 PM     all      0.50      0.00      0.40      0.15      0.00     98.94
03:00:52 PM     all      0.55      0.00      0.20      0.35      0.00     98.90
03:00:57 PM     all      0.90      0.00      0.25      0.20      0.00     98.64
03:01:02 PM     all      1.81      0.00      0.70      0.40      0.00     97.08
03:01:07 PM     all      1.76      0.00      0.50      0.25      0.00     97.49
03:01:12 PM     all      0.40      0.00      0.15      0.50      0.00     98.94
03:01:17 PM     all      0.65      0.00      0.25      0.05      0.00     99.05
03:01:22 PM     all      0.55      0.00      0.15      0.45      0.00     98.84
03:01:27 PM     all      0.70      0.00      0.35      0.15      0.00     98.80
03:01:32 PM     all      0.56      0.00      0.46      0.30      0.00     98.68
03:01:37 PM     all      0.65      0.00      0.25      0.15      0.00     98.94
03:01:42 PM     all      1.56      0.00      0.50      0.45      0.00     97.49
03:01:47 PM     all      0.80      0.00      0.15      0.10      0.00     98.94
03:01:52 PM     all      0.40      0.00      0.25      0.50      0.00     98.84
03:01:57 PM     all      0.65      0.00      0.25      0.15      0.00     98.94
03:02:02 PM     all      2.07      0.00      0.81      0.96      0.00     96.16
03:02:07 PM     all      0.80      0.00      0.30      0.10      0.00     98.80
03:02:12 PM     all      1.05      0.00      0.30      0.15      0.00     98.49
03:02:17 PM     all      1.16      0.00      0.60      0.35      0.00     97.89
03:02:22 PM     all      0.60      0.00      0.10      0.15      0.00     99.15
03:02:27 PM     all      0.75      0.00      0.60      0.65      0.00     97.99
03:02:32 PM     all      0.86      0.00      0.40      0.35      0.00     98.39
03:02:37 PM     all      0.50      0.00      0.30      0.35      0.00     98.84
03:02:42 PM     all      0.55      0.00      0.20      1.41      0.00     97.84
03:02:47 PM     all      1.61      0.00      0.65      0.15      0.00     97.59
03:02:52 PM     all      0.55      0.00      0.15      0.15      0.00     99.15
03:02:57 PM     all      0.65      0.00      0.35      0.20      0.00     98.79
03:03:02 PM     all      2.12      0.00      0.61      0.15      0.00     97.12
03:03:07 PM     all      0.60      0.00      0.25      0.30      0.00     98.84
03:03:12 PM     all      0.50      0.00      0.20      0.15      0.00     99.15
03:03:17 PM     all      0.60      0.00      0.30      0.20      0.00     98.89
03:03:22 PM     all      1.26      0.00      0.45      0.20      0.00     98.09
03:03:27 PM     all      0.85      0.00      0.45      0.25      0.00     98.45
03:03:32 PM     all      0.76      0.00      0.45      0.25      0.00     98.54
03:03:37 PM     all      0.70      0.00      0.25      0.20      0.00     98.84
03:03:42 PM     all      0.55      0.00      0.20      0.20      0.00     99.05
03:03:47 PM     all      0.60      0.00      0.25      0.30      0.00     98.84
03:03:52 PM     all      0.95      0.00      0.40      0.15      0.00     98.49
03:03:57 PM     all      1.26      0.00      0.50      0.35      0.00     97.89
03:04:02 PM     all      2.07      0.00      0.55      0.20      0.00     97.17
03:04:07 PM     all      0.75      0.00      0.35      0.40      0.00     98.50
03:04:12 PM     all      0.55      0.00      0.25      0.15      0.00     99.05
03:04:17 PM     all      0.75      0.00      0.40      0.30      0.00     98.55
03:04:22 PM     all      0.40      0.00      0.25      0.25      0.00     99.10
03:04:27 PM     all      1.61      0.00      0.65      0.30      0.00     97.44
03:04:32 PM     all      0.71      0.00      0.40      0.30      0.00     98.58
03:04:37 PM     all      0.60      0.00      0.30      0.40      0.00     98.69
03:04:42 PM     all      0.60      0.00      0.20      0.15      0.00     99.05
03:04:47 PM     all      0.70      0.00      0.15      0.15      0.00     98.99
03:04:52 PM     all      0.50      0.00      0.15      0.20      0.00     99.15
03:04:57 PM     all      0.81      0.00      0.25      0.45      0.00     98.49
03:05:02 PM     all      2.47      0.00      0.81      0.40      0.00     96.31
03:05:07 PM     all      0.75      0.00      0.25      0.35      0.00     98.64
03:05:12 PM     all      0.50      0.00      0.20      2.41      0.00     96.89
03:05:17 PM     all      0.60      0.00      0.35      0.20      0.00     98.84
03:05:22 PM     all      0.60      0.00      0.30      0.15      0.00     98.95
03:05:27 PM     all      0.90      0.00      0.35      0.45      0.00     98.29
03:05:32 PM     all      1.61      0.00      0.81      0.15      0.00     97.43
03:05:37 PM     all      1.26      0.00      0.40      0.25      0.00     98.09
03:05:42 PM     all      0.45      0.00      0.25      0.05      0.00     99.25
03:05:47 PM     all      0.55      0.00      0.35      0.25      0.00     98.84
03:05:52 PM     all      0.45      0.00      0.20      0.05      0.00     99.30
03:05:57 PM     all      0.80      0.00      0.35      0.25      0.00     98.60
03:06:02 PM     all      1.86      0.00      0.65      0.20      0.00     97.28
03:06:07 PM     all      1.56      0.00      0.40      0.30      0.00     97.74
03:06:12 PM     all      0.70      0.00      0.15      0.05      0.00     99.10
03:06:17 PM     all      0.65      0.00      0.20      0.30      0.00     98.84
03:06:22 PM     all      0.60      0.00      0.25      0.20      0.00     98.95
03:06:27 PM     all      0.85      0.00      0.30      0.25      0.00     98.59
03:06:32 PM     all      0.81      0.00      0.20      0.25      0.00     98.74
03:06:37 PM     all      0.60      0.00      0.35      0.40      0.00     98.64
03:06:42 PM     all      1.61      0.00      0.35      0.30      0.00     97.74
03:06:47 PM     all      0.80      0.00      0.20      0.45      0.00     98.54
03:06:52 PM     all      0.50      0.00      0.25      0.10      0.00     99.15
03:06:57 PM     all      0.75      0.00      0.15      0.35      0.00     98.74
03:07:02 PM     all      1.86      0.00      0.55      0.15      0.00     97.43
03:07:07 PM     all      0.75      0.00      0.30      0.45      0.00     98.49
03:07:12 PM     all      0.85      0.00      0.20      0.15      0.00     98.79
03:07:17 PM     all      1.31      0.00      0.70      0.35      0.00     97.64
03:07:22 PM     all      0.60      0.00      0.20      0.15      0.00     99.05
03:07:27 PM     all      0.85      0.00      0.15      0.40      0.00     98.59
03:07:32 PM     all      0.96      0.00      0.35      0.30      0.00     98.39
03:07:37 PM     all      0.70      0.00      0.35      0.50      0.00     98.45
03:07:42 PM     all      0.60      0.00      0.20      0.30      0.00     98.90
03:07:47 PM     all      1.41      0.00      0.40      0.20      0.00     97.99
03:07:52 PM     all      0.60      0.00      0.20      0.25      0.00     98.94
03:07:57 PM     all      0.90      0.00      0.35      0.15      0.00     98.60
03:08:02 PM     all      2.32      0.00      0.50      0.30      0.00     96.88
03:08:07 PM     all      0.80      0.00      0.25      0.20      0.00     98.75
03:08:12 PM     all      0.50      0.00      0.10      0.15      0.00     99.25
03:08:17 PM     all      0.75      0.00      0.30      0.30      0.00     98.64
03:08:22 PM     all      1.26      0.00      0.50      0.15      0.00     98.09
03:08:27 PM     all      0.80      0.00      0.35      0.50      0.00     98.34
03:08:32 PM     all      1.31      0.00      0.40      0.35      0.00     97.94
03:08:37 PM     all      0.60      0.00      0.25      0.15      0.00     98.99
03:08:42 PM     all      0.60      0.00      0.20      0.30      0.00     98.90
03:08:47 PM     all      0.60      0.00      0.30      0.20      0.00     98.89
03:08:52 PM     all      0.75      0.00      0.25      0.25      0.00     98.74
03:08:57 PM     all      1.36      0.00      0.55      0.05      0.00     98.04
03:09:02 PM     all      1.71      0.00      0.45      0.30      0.00     97.53
03:09:07 PM     all      0.60      0.00      0.35      0.15      0.00     98.90
03:09:12 PM     all      0.55      0.00      0.25      0.35      0.00     98.85
03:09:17 PM     all      0.55      0.00      0.30      0.10      0.00     99.04
03:09:22 PM     all      0.55      0.00      0.25      0.30      0.00     98.90
03:09:27 PM     all      1.51      0.00      0.50      0.10      0.00     97.89
03:09:32 PM     all      1.61      0.00      0.65      0.25      0.00     97.49
03:09:37 PM     all      0.80      0.00      0.30      0.15      0.00     98.74
03:09:42 PM     all      0.45      0.00      0.25      0.40      0.00     98.90
03:09:47 PM     all      0.55      0.00      0.40      0.10      0.00     98.94
03:09:52 PM     all      0.60      0.00      0.25      0.30      0.00     98.85
03:09:57 PM     all      0.85      0.00      0.25      0.10      0.00     98.79
03:10:02 PM     all      2.68      0.00      0.86      0.20      0.00     96.26
03:10:07 PM     all      0.70      0.00      0.30      0.10      0.00     98.90
03:10:12 PM     all      0.45      0.00      0.30      0.25      0.00     99.00
03:10:17 PM     all      0.75      0.00      0.40      0.15      0.00     98.70
03:10:22 PM     all      0.45      0.00      0.10      0.30      0.00     99.14
03:10:27 PM     all      0.95      0.00      0.35      0.05      0.00     98.65
03:10:32 PM     all      0.71      0.00      0.30      0.20      0.00     98.79
03:10:37 PM     all      1.87      0.00      0.66      0.15      0.00     97.32
03:10:42 PM     all      0.55      0.00      0.15      0.35      0.00     98.95
03:10:47 PM     all      0.60      0.00      0.30      0.15      0.00     98.94
03:10:52 PM     all      0.40      0.00      0.20      0.25      0.00     99.15
03:10:57 PM     all      0.75      0.00      0.40      0.10      0.00     98.75
03:11:02 PM     all      2.02      0.00      0.50      0.35      0.00     97.13
03:11:07 PM     all      1.26      0.00      0.55      0.05      0.00     98.14
03:11:12 PM     all      0.90      0.00      0.25      0.20      0.00     98.64
03:11:17 PM     all      0.80      0.00      0.15      0.05      0.00     99.00
03:11:22 PM     all      0.50      0.00      0.20      0.20      0.00     99.10
03:11:27 PM     all      1.05      0.00      0.15      0.40      0.00     98.39
03:11:32 PM     all      0.65      0.00      0.30      0.30      0.00     98.75
03:11:37 PM     all      1.21      0.00      0.61      0.10      0.00     98.08
03:11:42 PM     all      1.61      0.00      0.50      0.30      0.00     97.59
03:11:47 PM     all      0.70      0.00      0.30      0.10      0.00     98.89
03:11:52 PM     all      0.60      0.00      0.25      0.30      0.00     98.84
03:11:57 PM     all      0.95      0.00      0.55      0.25      0.00     98.24
